model,iterations,mutation_models,Output_difference_PyTorch_TensorFlow
lstm0,85,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-LMerg49-MShape90_85,-1.0
lstm0,86,lstm0-sinewave_origin-MParam0-MParam3-Edge4_86,-1.0
lstm0,87,lstm0-sinewave_origin-MParam0-MParam5-NLAll26-NLAll44_87,-1.0
lstm0,88,lstm0-sinewave_origin-MParam0-MParam3-MParam16-MParam28-MParam61_88,-1.0
lstm0,89,lstm0-sinewave_origin-MParam1-SpecialI2_89,-1.0
lstm0,90,lstm0-sinewave_origin-NLAll21-MParam23_90,-1.0
lstm0,91,lstm0-sinewave_origin-MParam1-LMerg10_91,-1.0
lstm0,92,lstm0-sinewave_origin-NLAll21-MParam23-MParam89_92,-1.0
lstm0,93,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-MDims24_93,-1.0
lstm0,94,lstm0-sinewave_origin-MParam0-MDtype6-MDims18_94,-1.0
lstm0,95,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17-MParam30-NLAll45-LMerg56_95,-1.0
lstm0,96,lstm0-sinewave_origin-MParam0-MParam5-MParam14-NLAll48-MParam68-MShape94_96,-1.0
lstm0,97,lstm0-sinewave_origin-MParam0-MShape40_97,-1.0
lstm0,98,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-LMerg34-MDtype80_98,-1.0
lstm0,99,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-NLAll38_99,-1.0
lstm0,100,lstm0-sinewave_origin-MParam0-MParam3-Edge4-Edge13-MParam17_100,-1.0
lstm0,101,lstm0-sinewave_origin-MParam0-MShape11-SpecialI12-MShape20-MDims22-LMerg32-NLAll73_101,-1.0
ALL,1,resnet50-imagenet_origin-Edge14-MDtype27-LMerg45_1,1.934115469455719
ALL,2,vgg16-imagenet_origin-NLAll44-MParam83_2,1.934115469455719
ALL,3,vgg16-imagenet_origin-NLAll44_3,1.934115469455719
ALL,4,lstm2-price_origin-Edge8_4,1.934115469455719
ALL,5,inception.v3-imagenet_origin-LMerg19_5,0.001993570025661029
ALL,6,lstm2-price_origin_6,0.001993570025661029
ALL,7,lstm0-sinewave_origin-LMerg18-NLAll39-NLAll67_7,0.001993570025661029
ALL,8,alexnet-cifar10_origin-MDims16_8,0.1382236611098051
ALL,9,xception-imagenet_origin-MParam15-MDtype23-MDtype25-LMerg37-Edge59_9,0.1382236611098051
ALL,10,lenet5-fashion-mnist_origin-MDtype1-NLAll17_10,0.1382236611098051
ALL,11,lstm0-sinewave_origin-LMerg18-NLAll39-MDims96_11,0.1382236611098051
ALL,12,alexnet-cifar10_origin-MDims6-LMerg36_12,0.1382236611098051
ALL,13,lstm2-price_origin-MShape7_13,0.1382236611098051
ALL,14,xception-imagenet_origin-Edge13_14,8.714785814285278
ALL,15,inception.v3-imagenet_origin-LMerg19-MParam68_15,8.714785814285278
ALL,16,alexnet-cifar10_origin-MDims16-Edge34_16,8.734268963336945
ALL,17,alexnet-cifar10_origin-MDtype56_17,0.2636848161928356
ALL,18,alexnet-cifar10_origin-MDims6-LMerg79_18,0.1447410217951983
ALL,19,alexnet-cifar10_origin-MDims6_19,0.09072522958740592
ALL,20,alexnet-cifar10_origin-MDtype11-MParam20-MDtype65_20,4.635346919298172
ALL,21,xception-imagenet_origin-MParam15-MDtype23-MDtype25-Edge60_21,9.230405747890472
ALL,22,lenet5-fashion-mnist_origin-MDtype1-NLAll17-MDims46-MDtype78_22,9.230405747890472
ALL,23,densenet121-imagenet_origin-Edge21_23,7.652586221694946
ALL,24,vgg16-imagenet_origin-NLAll53-MParam86-MDtype91_24,7.652586221694946
ALL,25,xception-imagenet_origin-MParam15-MDtype23_25,0.08070874027907848
ALL,26,alexnet-cifar10_origin-MDtype11-MParam64_26,0.08070874027907848
ALL,27,resnet50-imagenet_origin-MDims24-MDtype57-MParam88_27,0.0
ALL,28,lstm2-price_origin-MShape7-MParam70_28,0.0
ALL,29,alexnet-cifar10_origin-MDtype11-MParam20_29,0.0
ALL,30,resnet50-imagenet_origin_30,0.0
ALL,31,resnet50-imagenet_origin-MDims24-MDtype57_31,0.0
ALL,32,lstm0-sinewave_origin_32,0.0
ALL,33,vgg16-imagenet_origin_33,1.520596704551735e-06
ALL,34,resnet50-imagenet_origin-Edge14_34,0.02980198834120529
ALL,35,lstm0-sinewave_origin-LMerg18-MDims26_35,0.02980198834120529
ALL,36,resnet50-imagenet_origin-Edge14-MDtype42-NLAll75_36,0.02980198834120529
ALL,37,lenet5-mnist_origin_37,2.705461881191695e-07
ALL,38,inception.v3-imagenet_origin-SpecialI2-SpecialI9_38,
ALL,39,xception-imagenet_origin-NLAll5-MDtype33_39,
ALL,40,resnet50-imagenet_origin-Edge14-MDtype27-MParam58-NLAll82_40,
ALL,41,inception.v3-imagenet_origin-LMerg19-MDims66_41,0.004039896593894809
ALL,42,inception.v3-imagenet_origin-SpecialI2-NLAll12-MDims48-LMerg50_42,
ALL,43,lstm0-sinewave_origin-LMerg18-MShape22_43,
ALL,44,inception.v3-imagenet_origin-SpecialI2-NLAll12_44,
ALL,45,mobilenet-imagenet_origin-NLAll62-NLAll80_45,
ALL,46,lenet5-fashion-mnist_origin-MDtype1_46,
ALL,47,inception.v3-imagenet_origin-SpecialI2_47,
ALL,48,lstm2-price_origin-Edge8-MShape30_48,
ALL,49,lstm2-price_origin-MShape7-MDims55_49,
ALL,50,resnet50-imagenet_origin-Edge14-MDtype42_50,
ALL,51,alexnet-cifar10_origin-MDims6-Edge54_51,7.450336217880249
ALL,52,densenet121-imagenet_origin-Edge21-NLAll74_52,7.450336217880249
ALL,53,lstm0-sinewave_origin-MDims97_53,7.450336217880249
ALL,54,xception-imagenet_origin-Edge13-MDtype32_54,8.523212909698486
ALL,55,resnet50-imagenet_origin-Edge14-MDtype27_55,3.179559260606766
ALL,56,alexnet-cifar10_origin_56,0.06425803888123482
ALL,57,alexnet-cifar10_origin-MDtype11-MParam72_57,0.06425803888123482
ALL,58,lstm0-sinewave_origin-LMerg28_58,0.06425803888123482
ALL,59,mobilenet-imagenet_origin_59,6.156100340604098e-08
ALL,60,resnet50-imagenet_origin-MParam0-LMerg38_60,0.0002263562889552873
ALL,61,resnet50-imagenet_origin-MParam0_61,6.306943056699765e-07
ALL,62,vgg16-imagenet_origin-NLAll53-MParam86_62,6.306943056699765e-07
ALL,63,inception.v3-imagenet_origin-NLAll52_63,6.306943056699765e-07
ALL,64,resnet50-imagenet_origin-MDims24_64,0.0673806531704031
ALL,65,lstm0-sinewave_origin-Edge10_65,0.0673806531704031
ALL,66,xception-imagenet_origin-MParam15-MDtype23-MDtype25-LMerg37_66,0.0673806531704031
ALL,67,resnet50-imagenet_origin-Edge14-MDtype27-NLAll51_67,0.0673806531704031
ALL,68,vgg16-imagenet_origin-NLAll53_68,0.0673806531704031
ALL,69,lstm2-price_origin-MShape7-MParam70-NLAll85-MDtype89-Edge93_69,0.0673806531704031
ALL,70,lstm2-price_origin-MShape7-MParam70-NLAll85_70,0.0673806531704031
ALL,71,lstm0-sinewave_origin-Edge10-NLAll49_71,0.0673806531704031
ALL,72,lenet5-fashion-mnist_origin-MDtype1-NLAll17-MDims46-MDtype47_72,0.0673806531704031
ALL,73,lenet5-fashion-mnist_origin-MDtype1-MParam41-MDims95_73,0.0673806531704031
ALL,74,densenet121-imagenet_origin_74,0.4021195881068707
ALL,75,lstm2-price_origin-MShape7-MParam70-NLAll81_75,0.4021195881068707
ALL,76,inception.v3-imagenet_origin_76,4.765401229178678e-07
ALL,77,resnet50-imagenet_origin-Edge14-MDtype27-MParam58_77,3.167970508337021
ALL,78,lenet5-fashion-mnist_origin-MParam71_78,3.524611500438368e-07
ALL,79,xception-imagenet_origin-MParam87_79,0.03642161248717457
ALL,80,lstm0-sinewave_origin-SpecialI3_80,0.03642161248717457
ALL,81,lstm2-price_origin-Edge8-MDtype31_81,0.03642161248717457
ALL,82,resnet50-imagenet_origin-MDims24-MDtype57-NLAll61_82,0.03642161248717457
ALL,83,lstm2-price_origin-MParam40_83,0.03642161248717457
ALL,84,resnet50-imagenet_origin-MParam63_84,0.0
ALL,85,lenet5-fashion-mnist_origin-MDtype1-NLAll17-MDims46_85,0.0
ALL,86,xception-imagenet_origin-MParam15-MDtype23-MDtype25-Edge60-MDtype76_86,0.0
ALL,87,lstm0-sinewave_origin-LMerg18-MParam98_87,0.0
ALL,88,lenet5-fashion-mnist_origin_88,3.362669680484487e-07
ALL,89,resnet50-imagenet_origin-Edge92_89,0.000605042576012238
ALL,90,lstm0-sinewave_origin-LMerg18_90,0.000605042576012238
ALL,91,xception-imagenet_origin-MParam15-MDtype23-MDtype25_91,0.2481408696621656
ALL,92,vgg19-imagenet_origin_92,3.508928223538987e-07
ALL,93,mobilenet-imagenet_origin-NLAll62_93,3.508928223538987e-07
ALL,94,alexnet-cifar10_origin-MDims16-Edge34-MParam35_94,6.901808559894562
ALL,95,inception.v3-imagenet_origin-SpecialI2-NLAll12-MShape43_95,
ALL,96,inception.v3-imagenet_origin-SpecialI2-LMerg69_96,
ALL,97,alexnet-cifar10_origin-MDtype11_97,
ALL,98,lstm0-sinewave_origin-LMerg18-NLAll39_98,
ALL,99,xception-imagenet_origin-MParam15-MDtype23-MDtype25-LMerg37-NLAll77_99,
ALL,100,vgg16-imagenet_origin-NLAll53-MParam86-MDtype91-MDtype99_100,
ALL,101,xception-imagenet_origin_101,0.1918016690760851
ALL,102,lenet5-fashion-mnist_origin-MDtype4_102,4.584799135898265e-07
ALL,103,lstm2-price_origin-MShape7-MParam70-NLAll85-MDtype89-MDtype94_103,4.584799135898265e-07
ALL,104,xception-imagenet_origin-NLAll5_104,4.584799135898265e-07
ALL,105,lenet5-fashion-mnist_origin-MDtype1-MParam41_105,4.584799135898265e-07
ALL,106,inception.v3-imagenet_origin-SpecialI2-NLAll12-MDims48_106,
ALL,107,resnet50-imagenet_origin-MDims24-MParam29_107,0.0
ALL,108,xception-imagenet_origin-MParam15_108,0.2503509167581797
ALL,109,resnet50-imagenet_origin-MDims24-MParam90_109,0.0
ALL,110,resnet50-imagenet_origin-MParam63-MParam73_110,0.0
ALL,111,lstm2-price_origin-MShape7-MParam70-NLAll85-MDtype89_111,0.0
